id	parentID	kingdom	phylum	class	order	family	scientificName	rank	status
1672		Plantae	Tracheophyta	Spermatopsida	Brassicales	Brassicaceae	Cochlearia	genus	accepted
1673		Plantae	Tracheophyta	Spermatopsida	Brassicales	Brassicaceae	Cochlearia danica	species	accepted
1674		Plantae	Tracheophyta	Spermatopsida	Brassicales	Brassicaceae	Cochlearia officinalis	species	accepted
1677		Plantae	Tracheophyta	Spermatopsida	Asparagales	Orchidaceae	Coeloglossum	genus	accepted
1678		Plantae	Tracheophyta	Spermatopsida	Asparagales	Orchidaceae	Coeloglossum viride	species	accepted
1681		Plantae	Tracheophyta	Spermatopsida	Brassicales	Brassicaceae	Coincya	genus	accepted
1682		Plantae	Tracheophyta	Spermatopsida	Liliales	Liliaceae	Colchicum	genus	accepted
1684		Plantae	Tracheophyta	Spermatopsida	Liliales	Liliaceae	Colchicum byzantinum	species	accepted
1685		Plantae	Tracheophyta	Spermatopsida	Fabales	Fabaceae	Colutea	genus	accepted
1686		Plantae	Tracheophyta	Spermatopsida	Fabales	Fabaceae	Colutea arborescens	species	accepted
1687		Plantae	Tracheophyta	Spermatopsida	Fabales	Fabaceae	Colutea orientalis	species	accepted
1688		Plantae	Tracheophyta	Spermatopsida	Fabales	Fabaceae	Colutea x media	species	accepted
1689		Plantae	Tracheophyta	Spermatopsida	Sapindales	Burseraceae	Commiphora	genus	accepted
1690		Plantae	Tracheophyta	Spermatopsida	Apiales	Apiaceae	Conium	genus	accepted
1691		Plantae	Tracheophyta	Spermatopsida	Apiales	Apiaceae	Conium maculatum	species	accepted
1692		Plantae	Tracheophyta	Spermatopsida	Brassicales	Brassicaceae	Conringia	genus	accepted
1693		Plantae	Tracheophyta	Spermatopsida	Brassicales	Brassicaceae	Conringia orientalis	species	accepted
1694		Plantae	Tracheophyta	Spermatopsida	Ranunculales	Ranunculaceae	Consolida	genus	accepted
1696		Plantae	Tracheophyta	Spermatopsida	Liliales	Liliaceae	Convallaria	genus	accepted
1698		Plantae	Tracheophyta	Spermatopsida	Solanales	Convolvulaceae	Convolvulaceae	family	accepted
1699		Plantae	Tracheophyta	Spermatopsida	Solanales	Convolvulaceae	Convolvulus	genus	accepted
1700		Plantae	Tracheophyta	Spermatopsida	Solanales	Convolvulaceae	Convolvulus arvensis	species	accepted
1701		Plantae	Tracheophyta	Spermatopsida	Solanales	Convolvulaceae	Convolvulus lineatus	species	accepted
1702		Plantae	Tracheophyta	Spermatopsida	Solanales	Convolvulaceae	Convolvulus silvaticus	species	accepted
1703		Plantae	Tracheophyta	Spermatopsida	Asterales	Asteraceae	Conyza bonariensis	species	accepted
1704		Plantae	Tracheophyta	Spermatopsida	Asterales	Asteraceae	Conyza sumatrensis	species	accepted
1705		Plantae	Tracheophyta	Spermatopsida	Asparagales	Orchidaceae	Corallorhiza	genus	accepted
1706		Plantae	Tracheophyta	Spermatopsida	Asparagales	Orchidaceae	Corallorrhiza trifida	species	accepted
1707		Plantae	Tracheophyta	Spermatopsida	Apiales	Apiaceae	Coriandrum	genus	accepted
1709		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Amaranthaceae	Corispermum	genus	accepted
1710		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Amaranthaceae	Corispermum marschallii	species	accepted
1711		Plantae	Tracheophyta	Spermatopsida	Cornales	Cornaceae	Cornaceae	family	accepted
1712		Plantae	Tracheophyta	Spermatopsida	Cornales	Cornaceae	Cornus	genus	accepted
1713		Plantae	Tracheophyta	Spermatopsida	Cornales	Cornaceae	Cornus mas	species	accepted
1714		Plantae	Tracheophyta	Spermatopsida	Cornales	Cornaceae	Cornus sanguinea	species	accepted
1715		Plantae	Tracheophyta	Spermatopsida	Cornales	Cornaceae	Cornus sericea	species	accepted
1716		Plantae	Tracheophyta	Spermatopsida	Cornales	Cornaceae	Cornus sericea	pending	accepted
1717		Plantae	Tracheophyta	Spermatopsida	Cornales	Cornaceae	Cornus suecica	species	accepted
1718		Plantae	Tracheophyta	Spermatopsida	Brassicales	Brassicaceae	Coronopus	genus	accepted
1719		Plantae	Tracheophyta	Spermatopsida	Brassicales	Brassicaceae	Coronopus didymus	species	accepted
1720		Plantae	Tracheophyta	Spermatopsida	Brassicales	Brassicaceae	Coronopus squamatus	species	accepted
1721		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Caryophyllaceae	Corrigiola	genus	accepted
1722		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Caryophyllaceae	Corrigiola litoralis	species	accepted
1723		Plantae	Tracheophyta	Spermatopsida	Ranunculales	Papaveraceae	Corydalis	genus	accepted
1724		Plantae	Tracheophyta	Spermatopsida	Ranunculales	Papaveraceae	Corydalis cava	species	accepted
1725		Plantae	Tracheophyta	Spermatopsida	Ranunculales	Papaveraceae	Corydalis solida	species	accepted
1726		Plantae	Tracheophyta	Spermatopsida	Fagales	Betulaceae	Corylaceae	family	accepted
1727		Plantae	Tracheophyta	Spermatopsida	Fagales	Betulaceae	Corylus	genus	accepted
1729		Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Corynephorus	genus	accepted
1730		Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Corynephorus canescens	species	accepted
1731		Plantae	Tracheophyta	Spermatopsida	Asterales	Asteraceae	Cosmos	genus	accepted
1732		Plantae	Tracheophyta	Spermatopsida	Asterales	Asteraceae	Cosmos bipinnatus	species	accepted
1733		Plantae	Tracheophyta	Spermatopsida	Rosales	Rosaceae	Cotoneaster	genus	accepted
1734		Plantae	Tracheophyta	Spermatopsida	Rosales	Rosaceae	Cotoneaster horizontalis	species	accepted
1735		Plantae	Tracheophyta	Spermatopsida	Rosales	Rosaceae	Cotoneaster integerrimus	species	accepted
1736		Plantae	Tracheophyta	Spermatopsida	Rosales	Rosaceae	Cotoneaster nebrodensis	species	accepted
1740		Plantae	Tracheophyta	Spermatopsida	Asterales	Asteraceae	Cotula	genus	accepted
1741		Plantae	Tracheophyta	Spermatopsida	Asterales	Asteraceae	Cotula coronopifolia	species	accepted
1742		Plantae	Tracheophyta	Spermatopsida	Brassicales	Brassicaceae	Crambe	genus	accepted
1743		Plantae	Tracheophyta	Spermatopsida	Brassicales	Brassicaceae	Crambe maritima	species	accepted
1744		Plantae	Tracheophyta	Spermatopsida	Saxifragales	Crassulaceae	Crassula	genus	accepted
1745		Plantae	Tracheophyta	Spermatopsida	Saxifragales	Crassulaceae	Crassulaceae	family	accepted
1746		Plantae	Tracheophyta	Spermatopsida	Rosales	Rosaceae	Crataegus	genus	accepted
1747		Plantae	Tracheophyta	Spermatopsida	Rosales	Rosaceae	Crataegus crus-galli	species	accepted
1750		Plantae	Tracheophyta	Spermatopsida	Rosales	Rosaceae	Crataegus monogyna x rosiformis	species	accepted
1751		Plantae	Tracheophyta	Spermatopsida	Rosales	Rosaceae	Crataegus x macrocarpa	species	accepted
1752		Plantae	Tracheophyta	Spermatopsida	Asterales	Asteraceae	Crepis	genus	accepted
1753		Plantae	Tracheophyta	Spermatopsida	Asterales	Asteraceae	Crepis biennis	species	accepted
1754		Plantae	Tracheophyta	Spermatopsida	Asterales	Asteraceae	Crepis capillaris	species	accepted
1755		Plantae	Tracheophyta	Spermatopsida	Asterales	Asteraceae	Crepis foetida	species	accepted
1756		Plantae	Tracheophyta	Spermatopsida	Asterales	Asteraceae	Crepis paludosa	species	accepted
1757		Plantae	Tracheophyta	Spermatopsida	Asterales	Asteraceae	Crepis setosa	species	accepted
1758		Plantae	Tracheophyta	Spermatopsida	Asterales	Asteraceae	Crepis tectorum	species	accepted
1759		Plantae	Tracheophyta	Spermatopsida	Apiales	Apiaceae	Crithmum	genus	accepted
1760		Plantae	Tracheophyta	Spermatopsida	Apiales	Apiaceae	Crithmum maritimum	species	accepted
1761		Plantae	Tracheophyta	Spermatopsida	Asparagales	Iridaceae	Crocus	genus	accepted
1766		Plantae	Tracheophyta	Spermatopsida	Gentianales	Rubiaceae	Cruciata	genus	accepted
1774		Plantae	Tracheophyta	Spermatopsida	Coniferales	Cupressaceae	Cupressaceae	family	accepted
1776		Plantae	Tracheophyta	Spermatopsida	Solanales	Convolvulaceae	Cuscuta	genus	accepted
1777		Plantae	Tracheophyta	Spermatopsida	Solanales	Convolvulaceae	Cuscuta campestris	species	accepted
1778		Plantae	Tracheophyta	Spermatopsida	Solanales	Convolvulaceae	Cuscuta epilinum	species	accepted
1779		Plantae	Tracheophyta	Spermatopsida	Solanales	Convolvulaceae	Cuscuta epithymum	species	accepted
1780		Plantae	Tracheophyta	Spermatopsida	Solanales	Convolvulaceae	Cuscuta europaea	species	accepted
1781		Plantae	Tracheophyta	Spermatopsida	Solanales	Convolvulaceae	Cuscuta gronovii	species	accepted
1782		Plantae	Tracheophyta	Spermatopsida	Solanales	Convolvulaceae	Cuscuta lupuliformis	species	accepted
1784		Plantae	Tracheophyta	Spermatopsida	Lamiales	Scrophulariaceae	Cymbalaria	genus	accepted
1785		Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Cynodon	genus	accepted
1786		Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Cynodon dactylon	species	accepted
1787		Plantae	Tracheophyta	Spermatopsida	Boraginales	Boraginaceae	Cynoglossum	genus	accepted
1788		Plantae	Tracheophyta	Spermatopsida	Boraginales	Boraginaceae	Cynoglossum officinale	species	accepted
1789		Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Cynosurus	genus	accepted
1790		Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Cynosurus cristatus	species	accepted
1791		Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Cynosurus echinatus	species	accepted
1792		Plantae	Tracheophyta	Spermatopsida	Poales	Cyperaceae	Cyperaceae	family	accepted
1793		Plantae	Tracheophyta	Spermatopsida	Poales	Cyperaceae	Cyperus	genus	accepted
1794		Plantae	Tracheophyta	Spermatopsida	Poales	Cyperaceae	Cyperus eragrostis	species	accepted
1795		Plantae	Tracheophyta	Spermatopsida	Poales	Cyperaceae	Cyperus esculentus	species	accepted
1796		Plantae	Tracheophyta	Spermatopsida	Poales	Cyperaceae	Cyperus flavescens	species	accepted
1797		Plantae	Tracheophyta	Spermatopsida	Poales	Cyperaceae	Cyperus fuscus	species	accepted
1798		Plantae	Tracheophyta	Spermatopsida	Poales	Cyperaceae	Cyperus longus	species	accepted
1799		Plantae	Tracheophyta	Pteropsida	Filicales	Dryopteridaceae	Cyrtomium	genus	accepted
1800		Plantae	Tracheophyta	Pteropsida	Filicales	Dryopteridaceae	Cyrtomium falcatum	species	accepted
1801		Plantae	Tracheophyta	Pteropsida	Filicales	Woodsiaceae	Cystopteris	genus	accepted
1802		Plantae	Tracheophyta	Spermatopsida	Fabales	Fabaceae	Cytisus	genus	accepted
1803		Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Dactylis	genus	accepted
1804		Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Dactylis glomerata	species	accepted
1805		Plantae	Tracheophyta	Spermatopsida	Asparagales	Orchidaceae	Dactylorhiza	genus	accepted
1806		Plantae	Tracheophyta	Spermatopsida	Alismatales	Alismataceae	Damasonium	genus	accepted
1807		Plantae	Tracheophyta	Spermatopsida	Alismatales	Alismataceae	Damasonium alisma	species	accepted
1808		Plantae	Tracheophyta	Spermatopsida	Malvales	Thymelaeaceae	Daphne	genus	accepted
1809		Plantae	Tracheophyta	Spermatopsida	Malvales	Thymelaeaceae	Daphne laureola	species	accepted
1810		Plantae	Tracheophyta	Spermatopsida	Malvales	Thymelaeaceae	Daphne mezereum	species	accepted
1811		Plantae	Tracheophyta	Spermatopsida	Solanales	Solanaceae	Datura	genus	accepted
1813		Plantae	Tracheophyta	Spermatopsida	Apiales	Apiaceae	Daucus	genus	accepted
1815		Plantae	Tracheophyta	Spermatopsida	Myrtales	Lythraceae	Decodon	genus	accepted
1816		Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Deschampsia	genus	accepted
1817		Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Deschampsia cespitosa	species	accepted
1818		Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Deschampsia setacea	species	accepted
1819		Plantae	Tracheophyta	Spermatopsida	Brassicales	Brassicaceae	Descurainia	genus	accepted
1820		Plantae	Tracheophyta	Spermatopsida	Brassicales	Brassicaceae	Descurainia sophia	species	accepted
1821		Plantae	Tracheophyta	Spermatopsida	Cornales	Hydrangeaceae	Deutzia	genus	accepted
1822		Plantae	Tracheophyta	Spermatopsida	Cornales	Hydrangeaceae	Deutzia gracilis	species	accepted
1823		Plantae	Tracheophyta	Spermatopsida	Cornales	Hydrangeaceae	Deutzia scabra	species	accepted
1824		Plantae	Tracheophyta	Spermatopsida	Cornales	Hydrangeaceae	Deutzia x lemoinei	species	accepted
1825		Plantae	Tracheophyta	Spermatopsida	Cornales	Hydrangeaceae	Deutzia x magnifica	species	accepted
1826		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Caryophyllaceae	Dianthus	genus	accepted
1827		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Caryophyllaceae	Dianthus arenarius	species	accepted
1828		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Caryophyllaceae	Dianthus armeria	species	accepted
1829		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Caryophyllaceae	Dianthus barbatus	species	accepted
1830		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Caryophyllaceae	Dianthus carthusianorum	species	accepted
1831		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Caryophyllaceae	Dianthus deltoides	species	accepted
1832		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Caryophyllaceae	Dianthus superbus	species	accepted
1833		Plantae	Tracheophyta	Spermatopsida	Lamiales	Scrophulariaceae	Digitalis	genus	accepted
1836		Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Digitaria	genus	accepted
1837		Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Digitaria ischaemum	species	accepted
1838		Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Digitaria sanguinalis	species	accepted
1839		Plantae	Tracheophyta	Spermatopsida	Brassicales	Brassicaceae	Diplotaxis	genus	accepted
1840		Plantae	Tracheophyta	Spermatopsida	Brassicales	Brassicaceae	Diplotaxis muralis	species	accepted
1841		Plantae	Tracheophyta	Spermatopsida	Brassicales	Brassicaceae	Diplotaxis tenuifolia	species	accepted
1842		Plantae	Tracheophyta	Spermatopsida	Dipsacales	Caprifoliaceae	Dipsacaceae	family	accepted
1843		Plantae	Tracheophyta	Spermatopsida	Dipsacales	Caprifoliaceae	Dipsacus	genus	accepted
1844		Plantae	Tracheophyta	Spermatopsida	Dipsacales	Caprifoliaceae	Dipsacus fullonum	species	accepted
1845		Plantae	Tracheophyta	Spermatopsida	Dipsacales	Caprifoliaceae	Dipsacus laciniatus	species	accepted
1846		Plantae	Tracheophyta	Spermatopsida	Dipsacales	Caprifoliaceae	Dipsacus pilosus	species	accepted
1848		Plantae	Tracheophyta	Spermatopsida	Asterales	Asteraceae	Dittrichia viscosa	species	accepted
1849		Plantae	Tracheophyta	Spermatopsida	Asterales	Asteraceae	Doronicum	genus	accepted
1850		Plantae	Tracheophyta	Spermatopsida	Asterales	Asteraceae	Doronicum pardalianches	species	accepted
1851		Plantae	Tracheophyta	Spermatopsida	Brassicales	Brassicaceae	Draba	genus	accepted
1852		Plantae	Tracheophyta	Spermatopsida	Brassicales	Brassicaceae	Draba muralis	species	accepted
1853		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Droseraceae	Drosera	genus	accepted
1854		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Droseraceae	Drosera anglica	species	accepted
1855		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Droseraceae	Drosera intermedia	species	accepted
1856		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Droseraceae	Drosera rotundifolia	species	accepted
1857		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Droseraceae	Drosera x obovata	species	accepted
1858		Plantae	Tracheophyta	Spermatopsida	Caryophyllales	Droseraceae	Droseraceae	family	accepted
1859		Plantae	Tracheophyta	Pteropsida	Filicales	Dryopteridaceae	Dryopteridaceae	family	accepted
1860		Plantae	Tracheophyta	Pteropsida	Filicales	Dryopteridaceae	Dryopteris	genus	accepted
1861		Plantae	Tracheophyta	Pteropsida	Filicales	Dryopteridaceae	Dryopteris carthusiana	species	accepted
1862		Plantae	Tracheophyta	Pteropsida	Filicales	Dryopteridaceae	Dryopteris cristata	species	accepted
1863		Plantae	Tracheophyta	Pteropsida	Filicales	Dryopteridaceae	Dryopteris dilatata	species	accepted
1864		Plantae	Tracheophyta	Pteropsida	Filicales	Dryopteridaceae	Dryopteris expansa	species	accepted
1865		Plantae	Tracheophyta	Pteropsida	Filicales	Dryopteridaceae	Dryopteris filix-mas	species	accepted
1866		Plantae	Tracheophyta	Pteropsida	Filicales	Dryopteridaceae	Dryopteris x deweveri	species	accepted
1867		Plantae	Tracheophyta	Pteropsida	Filicales	Dryopteridaceae	Dryopteris x uliginosa	species	accepted
1868		Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Echinochloa	genus	accepted
1869		Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Echinochloa crus-galli	species	accepted
1870		Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Echinochloa muricata	species	accepted
1871		Plantae	Tracheophyta	Spermatopsida	Alismatales	Alismataceae	Echinodorus	genus	accepted
1872		Plantae	Tracheophyta	Spermatopsida	Alismatales	Alismataceae	Echinodorus repens	species	accepted
1873		Plantae	Tracheophyta	Spermatopsida	Asterales	Asteraceae	Echinops	genus	accepted
1874		Plantae	Tracheophyta	Spermatopsida	Asterales	Asteraceae	Echinops exaltatus	species	accepted
1875		Plantae	Tracheophyta	Spermatopsida	Asterales	Asteraceae	Echinops sphaerocephalus	species	accepted
1876		Plantae	Tracheophyta	Spermatopsida	Boraginales	Boraginaceae	Echium	genus	accepted
1877		Plantae	Tracheophyta	Spermatopsida	Boraginales	Boraginaceae	Echium vulgare	species	accepted
1878		Plantae	Tracheophyta	Spermatopsida	Alismatales	Hydrocharitaceae	Egeria	genus	accepted
1879		Plantae	Tracheophyta	Spermatopsida	Alismatales	Hydrocharitaceae	Egeria densa	species	accepted
1880		Plantae	Tracheophyta	Spermatopsida	Rosales	Elaeagnaceae	Elaeagnaceae	family	accepted
1881		Plantae	Tracheophyta	Spermatopsida	Rosales	Elaeagnaceae	Elaeagnus	genus	accepted
1882		Plantae	Tracheophyta	Spermatopsida	Rosales	Elaeagnaceae	Elaeagnus angustifolia	species	accepted
1883		Plantae	Tracheophyta	Spermatopsida	Rosales	Elaeagnaceae	Elaeagnus commutata	species	accepted
1884		Plantae	Tracheophyta	Spermatopsida	Rosales	Elaeagnaceae	Elaeagnus multiflora	species	accepted
1885		Plantae	Tracheophyta	Spermatopsida	Malpighiales	Elatinaceae	Elatinaceae	family	accepted
1886		Plantae	Tracheophyta	Spermatopsida	Malpighiales	Elatinaceae	Elatine	genus	accepted
1887		Plantae	Tracheophyta	Spermatopsida	Malpighiales	Elatinaceae	Elatine hexandra	species	accepted
1888		Plantae	Tracheophyta	Spermatopsida	Malpighiales	Elatinaceae	Elatine hydropiper	species	accepted
1889		Plantae	Tracheophyta	Spermatopsida	Malpighiales	Elatinaceae	Elatine triandra	species	accepted
1890		Plantae	Tracheophyta	Spermatopsida	Poales	Cyperaceae	Eleocharis	genus	accepted
1891		Plantae	Tracheophyta	Spermatopsida	Poales	Cyperaceae	Eleocharis acicularis	species	accepted
1892		Plantae	Tracheophyta	Spermatopsida	Poales	Cyperaceae	Eleocharis multicaulis	species	accepted
1893		Plantae	Tracheophyta	Spermatopsida	Poales	Cyperaceae	Eleocharis quinqueflora	species	accepted
1894		Plantae	Tracheophyta	Spermatopsida		Zingiberaceae	Elettaria	genus	accepted
1897		Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Eleusine	genus	accepted
1898		Plantae	Tracheophyta	Spermatopsida	Poales	Poaceae	Eleusine indica	species	accepted
1899		Plantae	Tracheophyta	Spermatopsida	Alismatales	Hydrocharitaceae	Elodea	genus	accepted
1900		Plantae	Tracheophyta	Spermatopsida	Alismatales	Hydrocharitaceae	Elodea canadensis	species	accepted
1901		Plantae	Tracheophyta	Spermatopsida	Alismatales	Hydrocharitaceae	Elodea nuttallii	species	accepted
1902		Plantae	Tracheophyta	Spermatopsida	Ericales	Ericaceae	Empetraceae	family	accepted
1905		Plantae	Tracheophyta	Spermatopsida	Myrtales	Onagraceae	Epilobium	genus	accepted
1906		Plantae	Tracheophyta	Spermatopsida	Myrtales	Onagraceae	Epilobium hirsutum	species	accepted
1907		Plantae	Tracheophyta	Spermatopsida	Myrtales	Onagraceae	Epilobium komarovianum	species	accepted
1908		Plantae	Tracheophyta	Spermatopsida	Myrtales	Onagraceae	Epilobium lanceolatum	species	accepted
